,id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,NumberofCountries,DependentVariable,Statutory,EATR,EMTR,AverageTaxRate,GenerationType,UniformWeight,GeographicDistanceWeight,SizeWeight,EconomicTiesWeight,OpennessWeight,StackelbergModel,InteractionSpatialLag,SemiElasticity,StandardErrorSemiElasticity,SEYN,OpennessVariableIncluded,CrossSection,IntraNational,CountryFixedEffects,TimeFixedEffects,TimeTrend,StartYear,EndYear,DataEuropeanCountries,DataNonEuropeancountries,DataMixofCountries,IV2SLS,GMM,OLS,OtherEstimator,JournalName,YearofPublication,JournalImpactFactor,ReviewedJournal,Citations,Primary,OldAgePopulation,Unemployment,PartisanPolitics,GovernmentSpending,Size,Prior,Crossauthor
255,13,Streif 2015,1,0.345,0.211,1.63507109,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.337209302,0.817829457,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
256,13,Streif 2015,1,-5.576,3.501,-1.592687803,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-21.6124031,13.56976744,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
257,13,Streif 2015,1,0.111,0.319,0.347962382,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.430232558,1.236434109,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
258,13,Streif 2015,1,0.624,3.251,0.191940941,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,2.418604651,12.60077519,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
259,13,Streif 2015,1,0.075,0.194,0.386597938,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.290697674,0.751937984,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
260,13,Streif 2015,1,3.428,4.054,0.845584608,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,13.28682171,15.71317829,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
261,13,Streif 2015,1,0.303,0.342,0.885964912,448,407,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.174418605,1.325581395,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
262,13,Streif 2015,1,0.093,0.227,0.40969163,448,407,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.360465116,0.879844961,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
263,13,Streif 2015,1,0.163,0.084,1.94047619,448,407,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.631782946,0.325581395,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
264,13,Streif 2015,1,0.143,0.112,1.276785714,448,407,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.554263566,0.434108527,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
265,13,Streif 2015,1,0.317,0.524,0.604961832,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.228682171,2.031007752,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
266,13,Streif 2015,1,0.04,0.295,0.13559322,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.15503876,1.143410853,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
267,13,Streif 2015,1,0.309,0.129,2.395348837,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.197674419,0.5,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
268,13,Streif 2015,1,0.291,0.175,1.662857143,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,1.127906977,0.678294574,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
269,14,Redoano 2014,1,0.6148,0.229,2.684716157,493,434,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.661621622,0.618918919,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
270,14,Redoano 2014,1,0.5704,0.162,3.520987654,493,429,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.541621622,0.437837838,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
271,14,Redoano 2014,1,0.7986,0.328,2.434756098,493,431,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.158378378,0.886486486,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
272,14,Redoano 2014,1,0.8511,0.323,2.63498452,493,431,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.30027027,0.872972973,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
273,14,Redoano 2014,1,-0.0953,0.217,-0.439170507,493,431,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.257567568,0.586486486,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
274,14,Redoano 2014,1,0.4812,0.219,2.197260274,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.300540541,0.591891892,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
275,14,Redoano 2014,1,0.7504,0.204,3.678431373,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.028108108,0.551351351,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
276,14,Redoano 2014,1,-0.1896,0.171,-1.10877193,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.512432432,0.462162162,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
277,14,Redoano 2014,1,0.5175,0.224,2.310267857,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.398648649,0.605405405,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
278,14,Redoano 2014,1,0.7811,0.204,3.828921569,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.111081081,0.551351351,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
279,14,Redoano 2014,1,-0.1588,0.173,-0.917919075,493,426,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.429189189,0.467567568,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
280,14,Redoano 2014,1,0.9375,0.295,3.177966102,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.533783784,0.797297297,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
281,14,Redoano 2014,1,-0.0189,0.206,-0.091747573,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.051081081,0.556756757,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
282,14,Redoano 2014,1,0.0258,0.198,0.13030303,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.06972973,0.535135135,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
283,14,Redoano 2014,1,0.6154,0.238,2.585714286,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.663243243,0.643243243,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
284,14,Redoano 2014,1,0.689,0.18,3.827777778,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.862162162,0.486486486,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
285,14,Redoano 2014,1,0.0293,0.169,0.173372781,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.079189189,0.456756757,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
286,14,Redoano 2014,1,-0.0333,0.192,-0.1734375,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.09,0.518918919,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
287,14,Redoano 2014,1,0.5247,0.222,2.363513514,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.418108108,0.6,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
288,14,Redoano 2014,1,0.7139,0.188,3.797340426,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.929459459,0.508108108,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
289,14,Redoano 2014,1,0.0148,0.173,0.085549133,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.04,0.467567568,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
290,14,Redoano 2014,1,0.1263,0.24,0.52625,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.341351351,0.648648649,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
291,14,Redoano 2014,1,0.5619,0.228,2.464473684,493,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.518648649,0.616216216,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,1,0,1,1
292,14,Redoano 2014,1,0.6453,0.114,5.660526316,493,434,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,1.744054054,0.308108108,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
293,14,Redoano 2014,1,0.933,0.191188525,4.88,493,434,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,2.521621622,0.516725742,1,0,0,0,1,1,0,1970,1999,1,0,0,1,0,0,0,European Journal of Political Economy,2014,1.782,1,40,1,0,0,0,0,0,1,1
294,15,Egger and Raff 2015,1,0.15,0.09,1.666666667,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
295,15,Egger and Raff 2015,1,0.246,0.134,1.835820896,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
296,15,Egger and Raff 2015,1,0.188,0.104,1.807692308,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
297,15,Egger and Raff 2015,1,0.08,0.136,0.588235294,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
298,15,Egger and Raff 2015,1,0.317,0.068,4.661764706,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
299,15,Egger and Raff 2015,1,0.326,0.121,2.694214876,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
300,15,Egger and Raff 2015,1,0.375,0.094,3.989361702,749,699,43,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1982,2005,0,0,1,1,0,0,0,International Tax and Public Finance,2015,0.824,1,38,1,0,0,0,0,1,0,0
301,16,Cassette and Paty 2008,1,0.537,0.317751479,1.69,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
302,16,Cassette and Paty 2008,1,0.455,0.258522727,1.76,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
303,16,Cassette and Paty 2008,1,0.304,0.273873874,1.11,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
304,16,Cassette and Paty 2008,1,0.493,0.247738693,1.99,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
305,16,Cassette and Paty 2008,1,0.425,0.23480663,1.81,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
306,16,Cassette and Paty 2008,1,0.683,0.377348066,1.81,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
307,16,Cassette and Paty 2008,1,0.1,0.158730159,0.63,270,235,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
308,16,Cassette and Paty 2008,1,0.209,0.165873016,1.26,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
309,16,Cassette and Paty 2008,1,0.275,0.15625,1.76,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
310,16,Cassette and Paty 2008,1,0.193,0.160833333,1.2,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
311,16,Cassette and Paty 2008,1,0.263,0.08117284,3.24,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
312,16,Cassette and Paty 2008,1,0.28,0.143589744,1.95,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
313,16,Cassette and Paty 2008,1,0.306,0.136,2.25,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
314,16,Cassette and Paty 2008,1,0.173,0.076211454,2.27,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
315,16,Cassette and Paty 2008,1,0.237,0.232352941,1.02,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
316,16,Cassette and Paty 2008,1,0.298,0.182822086,1.63,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
317,16,Cassette and Paty 2008,1,-0.131,0.272916667,-0.48,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
318,16,Cassette and Paty 2008,1,0.391,0.13390411,2.92,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
319,16,Cassette and Paty 2008,1,0.259,0.157926829,1.64,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
320,16,Cassette and Paty 2008,1,0.293,0.357317073,0.82,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
321,16,Cassette and Paty 2008,1,0.156,0.305882353,0.51,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
322,16,Cassette and Paty 2008,1,0.152,0.098064516,1.55,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
323,16,Cassette and Paty 2008,1,0.152,0.092121212,1.65,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
324,16,Cassette and Paty 2008,1,0.155,0.276785714,0.56,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
325,16,Cassette and Paty 2008,1,0.12,0.063829787,1.88,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
326,16,Cassette and Paty 2008,1,0.067,0.021824104,3.07,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
327,16,Cassette and Paty 2008,1,0.315,0.121621622,2.59,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
328,16,Cassette and Paty 2008,1,0.155,0.058712121,2.64,270,233,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
329,16,Cassette and Paty 2008,1,0.321,0.172580645,1.86,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
330,16,Cassette and Paty 2008,1,0.425,0.15625,2.72,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
331,16,Cassette and Paty 2008,1,0.2557,0.226283186,1.13,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
332,16,Cassette and Paty 2008,1,0.289,0.067840376,4.26,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
333,16,Cassette and Paty 2008,1,0.222,0.107246377,2.07,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
334,16,Cassette and Paty 2008,1,0.274,0.088961039,3.08,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
335,16,Cassette and Paty 2008,1,0.196,0.115294118,1.7,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
336,16,Cassette and Paty 2008,1,0.386,0.252287582,1.53,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
337,16,Cassette and Paty 2008,1,0.599,0.23307393,2.57,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
338,16,Cassette and Paty 2008,1,0.1182,0.181846154,0.65,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
339,16,Cassette and Paty 2008,1,0.494,0.132085561,3.74,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
340,16,Cassette and Paty 2008,1,0.364,0.1625,2.24,270,232,27,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1995,2005,1,0,0,0,1,0,0,Economic Systems,2008,1.326,1,53,1,1,0,0,0,0,1,0
